date,Brazil
1999-01-02,0.1352636018846832
1999-01-09,0.13537566783487762
1999-01-16,0.14616986015760558
1999-01-23,0.1799555028222239
1999-01-30,0.21119948973643243
1999-02-06,0.2055961922267107
1999-02-13,0.21223049647822123
1999-02-20,0.2143821627219544
1999-02-27,0.225162907130659
1999-03-06,0.23338854787493055
1999-03-13,0.2133063296000878
1999-03-20,0.20857714650188264
1999-03-27,0.20474449100523295
1999-04-03,0.19488268738812267
1999-04-10,0.19295515304477837
1999-04-17,0.1875580568834144
1999-04-24,0.1895035217787898
1999-05-01,0.18481745842916436
1999-05-08,0.1836325904777011
1999-05-15,0.181306738572977
1999-05-22,0.18365453247680227
1999-05-29,0.18876701826737516
1999-06-05,0.19042912469928885
1999-06-12,0.19232162212176487
1999-06-19,0.1939014460570492
1999-06-26,0.1953276759986253
1999-07-03,0.19414280804716208
1999-07-10,0.19554709598963702
1999-07-17,0.19971607581885956
1999-07-24,0.19822401987997992
1999-07-31,0.1976096439051471
1999-08-07,0.20079123377481695
1999-08-14,0.2040167076426891
1999-08-21,0.2087122954503397
1999-08-28,0.20910725143416078
1999-09-04,0.2107090173685463
1999-09-11,0.2066662040341555
1999-09-18,0.2065180955402226
1999-09-25,0.2071982975123589
1999-10-02,0.21176223332540248
1999-10-09,0.2133420572606868
1999-10-16,0.215388148676871
1999-10-23,0.21830094905755149
1999-10-30,0.2169186031141777
1999-11-06,0.2118500013218072
1999-11-13,0.21156475533349195
1999-11-20,0.2117677188251778
1999-11-27,0.2116305813307955
1999-12-04,0.20915113543236313
1999-12-11,0.20441166362651017
1999-12-18,0.2019761017262802
1999-12-25,0.1996721918206572
2000-01-01,0.19162004867336915
2000-01-08,0.19402861843957434
2000-01-15,0.1924398521030274
2000-01-22,0.18940213086754965
2000-01-29,0.18800401649138831
2000-02-05,0.18933858021408775
2000-02-12,0.18693848386834414
2000-02-19,0.18768626322407891
2000-02-26,0.1884806463923524
2000-03-04,0.18688552499045927
2000-03-11,0.1843074868150224
2000-03-18,0.18435832733779192
2000-03-25,0.18325890103290143
2000-04-01,0.18493592177557036
2000-04-08,0.18500806953282634
2000-04-15,0.18616667763464223
2000-04-22,0.18828177401831445
2000-04-29,0.19076503616327795
2000-05-06,0.19204035387241966
2000-05-13,0.1924520204873506
2000-05-20,0.19435544808319105
2000-05-27,0.19596391867142635
2000-06-03,0.1935787986962595
2000-06-10,0.19050190904857986
2000-06-17,0.19174115287909357
2000-06-24,0.1918095871488437
2000-07-01,0.19125402347892873
2000-07-08,0.18979294413087733
2000-07-15,0.18986031378381343
2000-07-22,0.1892434603991174
2000-07-29,0.1882434421133474
2000-08-05,0.18842870865892164
2000-08-12,0.1890224037254209
2000-08-19,0.1902708476063927
2000-08-26,0.19143718472284868
2000-09-02,0.19220772512830514
2000-09-09,0.19189192988016726
2000-09-16,0.19266247028562372
2000-09-23,0.19518883227072692
2000-09-30,0.19430671087759507
2000-10-07,0.19472145530348284
2000-10-14,0.19592463519888823
2000-10-21,0.1971320256976021
2000-10-28,0.20152157964671893
2000-11-04,0.20165368732552327
2000-11-11,0.20578692079823482
2000-11-18,0.20548533633626312
2000-11-25,0.2036247759993173
2000-12-02,0.20697220562957905
2000-12-09,0.20738273945215835
2000-12-16,0.20678272848069632
2000-12-23,0.205721656446953
2000-12-30,0.20595639758140216
2001-01-06,0.2042537348685253
2001-01-13,0.2048984835001402
2001-01-20,0.2053342809425705
2001-01-27,0.20671956943106876
2001-02-03,0.20802696175835966
2001-02-10,0.2100522619497507
2001-02-17,0.2088922407382575
2001-02-24,0.21283336543501852
2001-03-03,0.21477936593076605
2001-03-10,0.21426707586156452
2001-03-17,0.21890505540588312
2001-03-24,0.22352198193365927
2001-03-31,0.22468621374846096
2001-04-07,0.22741047408906387
2001-04-14,0.22629097993441505
2001-04-21,0.23088632712023502
2001-04-28,0.23751171142616817
2001-05-05,0.2331463684460753
2001-05-12,0.23659379990491397
2001-05-19,0.2433770818349161
2001-05-26,0.24552870012556227
2001-06-02,0.24774979337079886
2001-06-09,0.2501182577318331
2001-06-16,0.2519861866245688
2001-06-23,0.2554130913922786
2001-06-30,0.2427497019419488
2001-07-07,0.25172460289402787
2001-07-14,0.2643648340261609
2001-07-21,0.26430799088149604
2001-07-28,0.2590278943326303
2001-08-04,0.25959000987431585
2001-08-11,0.2596405371140179
2001-08-18,0.2634300800916727
2001-08-25,0.2665985590813229
2001-09-01,0.2560815136000722
2001-09-08,0.25807388132076325
2001-09-15,0.2672162783616762
2001-09-22,0.2727977197888944
2001-09-29,0.2727354582976228
2001-10-06,0.27318133091253555
2001-10-13,0.2791122400649556
2001-10-20,0.2761297137895259
2001-10-27,0.27407106770715867
2001-11-03,0.27198229509675675
2001-11-10,0.2593773557670621
2001-11-17,0.2546469887568226
2001-11-24,0.25385014209030626
2001-12-01,0.244031308857198
2001-12-08,0.23814554161034954
2001-12-15,0.23134764681543596
2001-12-22,0.22786159710920478
2001-12-29,0.22732234573690455
2002-01-05,0.22534052354287923
2002-01-12,0.2323380685736353
2002-01-19,0.2329194030838827
2002-01-26,0.23331674620031445
2002-02-02,0.23713358894436323
2002-02-09,0.23843914489835322
2002-02-16,0.23761314098143602
2002-02-23,0.23740957603508675
2002-03-02,0.23267864838771965
2002-03-09,0.22980916558629633
2002-03-16,0.2295860270874135
2002-03-23,0.22932569883871678
2002-03-30,0.22929927454279647
2002-04-06,0.2255284296472016
2002-04-13,0.2234007844868011
2002-04-20,0.22719609632306295
2002-04-27,0.2301575748213941
