date,Brazil
2019-02-01,2746.747
2019-03-01,2877.683
2019-04-01,2970.006
2019-05-01,2826.295
2019-06-01,2882.544
2019-07-01,2504.754
2019-08-01,2536.573
2019-09-01,2394.487
2019-10-01,2690.47
2019-11-01,2656.803
2019-12-01,2461.766
2020-01-01,2710.816
2020-02-01,2739.87
2020-03-01,2691.702
2020-04-01,1948.201
2020-05-01,2250.647
2020-06-01,2138.728
2020-07-01,2569.951
2020-08-01,2705.136
2020-09-01,2591.663
2020-10-01,2784.028
2020-11-01,2954.092
2020-12-01,2886.223
2021-01-01,3000
2021-02-01,2800
2021-03-01,2800
2021-04-01,3100
2021-05-01,3200
2021-06-01,3100
2021-07-01,3000
2021-08-01,3100
2021-09-01,3100
2021-10-01,3200
2021-11-01,3100
2021-12-01,2600
