date,Brazil
2000-04-01,18.9751777777778
2000-05-01,19.2819272727273
2000-06-01,18.2511047619048
2000-07-01,17.1845904761905
2000-08-01,16.5447565217391
2000-09-01,16.660145
2000-10-01,16.7919619047619
2000-11-01,17.218985
2000-12-01,16.452665
2001-01-01,15.3814136363636
2001-02-01,15.2682666666667
2001-03-01,17.0597409090909
2001-04-01,19.3636
2001-05-01,19.2201636363636
2001-06-01,19.379655
2001-07-01,23.8540136363636
2001-08-01,22.160147826087
2001-09-01,21.7863105263158
2001-10-01,22.0111454545455
2001-11-01,19.843325
2001-12-01,19.706925
2002-01-01,19.1598454545455
2002-02-01,19.0184777777778
2002-03-01,18.54345
2002-04-01,18.5651466666667
2002-05-01,18.5470428571429
2002-06-01,19.7860733333333
2002-07-01,20.1969677419355
2002-08-01,21.5235612903226
2002-09-01,20.6820233333333
2002-10-01,23.8898903225806
2002-11-01,25.6393366666667
2002-12-01,26.9132689655172
2003-01-01,26.1359655172414
2003-02-01,27.7574892857143
2003-03-01,27.3107033333333
2003-04-01,25.8666866666667
2003-05-01,25.40043
2003-06-01,25.157575862069
2003-07-01,23.5472322580645
2003-08-01,21.9463935483871
2003-09-01,19.3531366666667
2003-10-01,18.4605193548387
2003-11-01,17.5131966666667
2003-12-01,15.93411
2004-01-01,15.77558
2004-02-01,16.0559142857143
2004-03-01,15.9296161290323
2004-04-01,15.6776892857143
2004-05-01,16.0058903225806
2004-06-01,16.2097379310345
2004-07-01,16.0775225806452
2004-08-01,16.328035483871
2004-09-01,16.760824137931
2004-10-01,17.05565
2004-11-01,17.7851689655172
2004-12-01,18.1145
2005-01-01,18.6677774193548
2005-02-01,19.2903148148148
2005-03-01,19.5065967741935
2005-04-01,19.7630620689655
2005-05-01,19.9768733333333
2005-06-01,20.0426233333333
2005-07-01,19.7559419354839
2005-08-01,19.5856516129032
2005-09-01,19.3509321428571
2005-10-01,18.9065586206897
2005-11-01,18.2033592592593
2005-12-01,17.7351387096774
2006-01-01,17.2552903225806
2006-02-01,16.6271285714286
2006-03-01,16.02518
2006-04-01,15.49828
2006-05-01,15.2667451612903
2006-06-01,15.0687724137931
2006-07-01,14.6564193548387
2006-08-01,14.4141903225806
2006-09-01,13.9834620689655
2006-10-01,13.60482
2006-11-01,13.3341481481481
2006-12-01,13.0190903225806
2007-01-01,12.8073612903226
2007-02-01,12.7095296296296
2007-03-01,12.5443806451613
2007-04-01,12.2948033333333
2007-05-01,12.0152166666667
2007-06-01,11.6656172413793
2007-07-01,11.3362838709677
2007-08-01,11.2578806451613
2007-09-01,11.1161233333333
2007-10-01,11.0983967741935
2007-11-01,11.1786448275862
2007-12-01,11.21512
2008-01-01,11.2405466666667
2008-02-01,11.2561928571429
2008-03-01,11.3397548387097
2008-04-01,11.7606066666667
2008-05-01,12.2461103448276
2008-06-01,12.5126866666667
2008-07-01,12.9222129032258
2008-08-01,13.471864516129
2008-09-01,13.93288
2008-10-01,14.1005451612903
2008-11-01,14.0063233333333
2008-12-01,13.4257433333333
2009-01-01,12.6606466666667
2009-02-01,11.9039925925926
2009-03-01,10.7861516129032
2009-04-01,10.0922482758621
2009-05-01,9.7138935483871
2009-06-01,9.08242068965517
2009-07-01,8.77224193548387
2009-08-01,8.68861935483871
2009-09-01,8.69255333333333
2009-10-01,8.64028387096774
2009-11-01,8.58731
2009-12-01,8.61077741935484
2010-01-01,8.68787096774193
2010-02-01,8.87706666666667
2010-03-01,9.1313935483871
2010-04-01,9.44814642857143
2010-05-01,10.0733483870968
2010-06-01,10.5442655172414
2010-07-01,10.8728258064516
2010-08-01,10.7042870967742
2010-09-01,10.6389965517241
2010-10-01,10.6564612903226
2010-11-01,10.7109448275862
2010-12-01,10.9882258064516
2011-01-01,11.3920129032258
2011-02-01,11.7491178571429
2011-03-01,11.9665233333333
2011-04-01,12.0392724137931
2011-05-01,12.1434833333333
2011-06-01,12.3144827586207
2011-07-01,12.4133580645161
2011-08-01,12.3580548387097
2011-09-01,11.6588357142857
2011-10-01,11.1667431034483
2011-11-01,10.8548666666667
2011-12-01,10.5376322580645
2012-01-01,10.2954689655172
2012-02-01,9.86836071428571
2012-03-01,9.30404516129032
2012-04-01,8.89394
2012-05-01,8.34453666666667
2012-06-01,8.06616551724138
2012-07-01,7.70171935483871
2012-08-01,7.41440967741935
2012-09-01,7.31767333333333
2012-10-01,7.14923870967742
2012-11-01,7.11183103448276
2012-12-01,7.07900666666667
2013-01-01,7.07130666666667
2013-02-01,7.17707407407407
2013-03-01,7.32612903225806
2013-04-01,7.56754
2013-05-01,7.86622857142857
2013-06-01,8.40410333333333
2013-07-01,8.7138
2013-08-01,9.0400064516129
2013-09-01,9.33904333333333
2013-10-01,9.65588064516129
2013-11-01,9.96390666666667
2013-12-01,10.1132103448276
2014-01-01,10.5361206896552
2014-02-01,10.8284785714286
2014-03-01,10.8190366666667
2014-04-01,10.89646
2014-05-01,10.87447
2014-06-01,10.8469931034483
2014-07-01,10.8856677419355
2014-08-01,10.8766516129032
2014-09-01,10.84888
2014-10-01,11.0943612903226
2014-11-01,11.5819
2014-12-01,12.10681
2015-01-01,12.3301833333333
2015-02-01,12.6147074074074
2015-03-01,12.9956129032258
2015-04-01,13.1303965517241
2015-05-01,13.5440322580645
2015-06-01,13.8905793103448
2015-07-01,13.9936258064516
2015-08-01,14.2800838709677
2015-09-01,14.4547866666667
2015-10-01,14.4202387096774
2015-11-01,14.38231
2015-12-01,14.5106516129032
2016-01-01,14.5739419354839
2016-02-01,14.2556142857143
2016-03-01,14.1211612903226
